x y z strike dip rake shear normal coulomb
(km) (km) (km) (deg) (deg) (deg) (bar) (bar) (bar)
   80.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0554    0.0921   -0.0185
   80.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0657    0.0804   -0.0336
   80.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0728    0.0660   -0.0464
   80.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0760    0.0502   -0.0560
   80.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0754    0.0340   -0.0618
   80.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0712    0.0186   -0.0637
   80.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0640    0.0050   -0.0620
   80.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0547   -0.0064   -0.0573
   80.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0441   -0.0152   -0.0502
   80.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0331   -0.0213   -0.0417
   80.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0225   -0.0250   -0.0325
   80.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0127   -0.0267   -0.0234
   80.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0041   -0.0267   -0.0148
   80.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0031   -0.0254   -0.0071
   80.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0089   -0.0234   -0.0005
   80.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0133   -0.0209    0.0049
   80.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0164   -0.0181    0.0092
   80.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0185   -0.0154    0.0124
   80.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0198   -0.0127    0.0147
   80.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0203   -0.0103    0.0162
   80.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0202   -0.0081    0.0170
   85.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0109   -0.0211    0.0024
   85.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0138   -0.0193    0.0061
   85.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0170   -0.0168    0.0103
   85.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0203   -0.0134    0.0149
   85.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0237   -0.0092    0.0201
   85.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0271   -0.0039    0.0255
   85.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0303    0.0025    0.0313
   85.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0330    0.0100    0.0370
   85.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0350    0.0187    0.0425
   85.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0361    0.0284    0.0475
   85.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0360    0.0390    0.0516
   85.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0342    0.0501    0.0543
   85.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0307    0.0614    0.0552
   85.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0251    0.0723    0.0540
   85.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0174    0.0821    0.0503
   85.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0078    0.0904    0.0440
   85.0000  -20.0000  -10.0000   30.0  90.0   180.0   -0.0034    0.0962    0.0351
   85.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0158    0.0992    0.0239
   85.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0287    0.0989    0.0109
   85.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0411    0.0951   -0.0030
   85.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0522    0.0879   -0.0170
   85.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0612    0.0778   -0.0301
   85.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0675    0.0654   -0.0413
   85.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0706    0.0517   -0.0499
   85.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0705    0.0375   -0.0555
   85.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0673    0.0238   -0.0578
   85.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0616    0.0113   -0.0571
   85.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0539    0.0005   -0.0537
   85.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0450   -0.0082   -0.0483
   85.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0355   -0.0146   -0.0414
   85.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0261   -0.0190   -0.0337
   85.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0171   -0.0216   -0.0258
   85.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0091   -0.0226   -0.0181
   85.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0021   -0.0223   -0.0111
   85.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0037   -0.0212   -0.0048
   85.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0083   -0.0195    0.0005
   85.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0118   -0.0175    0.0048
   85.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0144   -0.0153    0.0083
   85.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0161   -0.0131    0.0109
   85.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0171   -0.0110    0.0127
   85.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0175   -0.0090    0.0140
   90.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0121   -0.0175    0.0051
   90.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0148   -0.0154    0.0086
   90.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0176   -0.0126    0.0126
   90.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0206   -0.0091    0.0169
   90.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0235   -0.0047    0.0216
   90.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0262    0.0007    0.0265
   90.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0287    0.0070    0.0315
   90.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0307    0.0142    0.0364
   90.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0320    0.0225    0.0410
   90.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0324    0.0315    0.0450
   90.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0315    0.0412    0.0480
   90.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0293    0.0512    0.0498
   90.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0254    0.0612    0.0499
   90.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0199    0.0707    0.0482
   90.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0126    0.0792    0.0443
   90.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0038    0.0862    0.0383
   90.0000  -20.0000  -10.0000   30.0  90.0   180.0   -0.0063    0.0911    0.0301
   90.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0173    0.0934    0.0201
   90.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0285    0.0930    0.0087
   90.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0393    0.0895   -0.0034
   90.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0489    0.0833   -0.0156
   90.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0567    0.0746   -0.0269
   90.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0623    0.0639   -0.0367
   90.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0653    0.0520   -0.0445
   90.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0655    0.0396   -0.0497
   90.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0632    0.0274   -0.0523
   90.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0587    0.0161   -0.0523
   90.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0524    0.0060   -0.0500
   90.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0449   -0.0023   -0.0458
   90.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0367   -0.0089   -0.0403
   90.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0284   -0.0137   -0.0339
   90.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0204   -0.0168   -0.0271
   90.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0130   -0.0186   -0.0204
   90.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0064   -0.0191   -0.0140
   90.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0007   -0.0188   -0.0083
   90.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0039   -0.0178   -0.0032
   90.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0077   -0.0164    0.0011
   90.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0105   -0.0148    0.0046
   90.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0126   -0.0130    0.0074
   90.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0140   -0.0112    0.0095
   90.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0149   -0.0095    0.0111
   95.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0129   -0.0141    0.0073
   95.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0154   -0.0118    0.0106
   95.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0179   -0.0088    0.0143
   95.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0204   -0.0052    0.0183
   95.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0228   -0.0007    0.0225
   95.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0250    0.0046    0.0269
   95.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0269    0.0107    0.0312
   95.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0283    0.0176    0.0353
   95.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0289    0.0253    0.0391
   95.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0287    0.0337    0.0422
   95.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0274    0.0424    0.0444
   95.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0248    0.0514    0.0454
   95.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0209    0.0602    0.0450
   95.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0155    0.0685    0.0429
   95.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0087    0.0758    0.0390
   95.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.0006    0.0817    0.0333
   95.0000  -20.0000  -10.0000   30.0  90.0   180.0   -0.0085    0.0858    0.0258
   95.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0181    0.0876    0.0169
   95.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0279    0.0871    0.0069
   95.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0373    0.0840   -0.0037
   95.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0456    0.0786   -0.0142
   95.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0525    0.0711   -0.0241
   95.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0574    0.0618   -0.0327
   95.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0602    0.0515   -0.0396
   95.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0607    0.0406   -0.0444
   95.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0590    0.0298   -0.0471
   95.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0554    0.0196   -0.0476
   95.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0503    0.0104   -0.0461
   95.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0440    0.0025   -0.0430
   95.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0370   -0.0040   -0.0386
   95.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0298   -0.0089   -0.0333
   95.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0226   -0.0125   -0.0276
   95.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0159   -0.0148   -0.0218
   95.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0098   -0.0160   -0.0161
   95.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0044   -0.0163   -0.0109
   95.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0002   -0.0159   -0.0061
   95.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0040   -0.0151   -0.0020
   95.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0071   -0.0139    0.0015
   95.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0094   -0.0125    0.0044
   95.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0111   -0.0111    0.0067
   95.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0123   -0.0097    0.0084
  100.0000 -100.0000  -10.0000   30.0  90.0   180.0    0.0134   -0.0110    0.0090
  100.0000  -95.0000  -10.0000   30.0  90.0   180.0    0.0156   -0.0085    0.0122
  100.0000  -90.0000  -10.0000   30.0  90.0   180.0    0.0177   -0.0054    0.0156
  100.0000  -85.0000  -10.0000   30.0  90.0   180.0    0.0199   -0.0017    0.0192
  100.0000  -80.0000  -10.0000   30.0  90.0   180.0    0.0218    0.0027    0.0229
  100.0000  -75.0000  -10.0000   30.0  90.0   180.0    0.0236    0.0079    0.0267
  100.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0249    0.0137    0.0304
  100.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0258    0.0203    0.0339
  100.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0259    0.0274    0.0369
  100.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0253    0.0350    0.0393
  100.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0236    0.0430    0.0408
  100.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0209    0.0509    0.0412
  100.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0169    0.0587    0.0404
  100.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0117    0.0659    0.0381
  100.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0054    0.0721    0.0343
  100.0000  -25.0000  -10.0000   30.0  90.0   180.0   -0.0019    0.0771    0.0290
  100.0000  -20.0000  -10.0000   30.0  90.0   180.0   -0.0100    0.0805    0.0222
  100.0000  -15.0000  -10.0000   30.0  90.0   180.0   -0.0185    0.0819    0.0143
  100.0000  -10.0000  -10.0000   30.0  90.0   180.0   -0.0271    0.0813    0.0055
  100.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0352    0.0786   -0.0037
  100.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0425    0.0739   -0.0129
  100.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0484    0.0673   -0.0215
  100.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0528    0.0594   -0.0291
  100.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0554    0.0504   -0.0353
  100.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0561    0.0408   -0.0397
  100.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0549    0.0313   -0.0424
  100.0000   30.0000  -10.0000   30.0  90.0   180.0   -0.0521    0.0221   -0.0432
  100.0000   35.0000  -10.0000   30.0  90.0   180.0   -0.0479    0.0137   -0.0424
  100.0000   40.0000  -10.0000   30.0  90.0   180.0   -0.0426    0.0063   -0.0401
  100.0000   45.0000  -10.0000   30.0  90.0   180.0   -0.0367    0.0001   -0.0366
  100.0000   50.0000  -10.0000   30.0  90.0   180.0   -0.0304   -0.0049   -0.0323
  100.0000   55.0000  -10.0000   30.0  90.0   180.0   -0.0241   -0.0086   -0.0275
  100.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0180   -0.0113   -0.0225
  100.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0123   -0.0129   -0.0175
  100.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0073   -0.0137   -0.0128
  100.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0028   -0.0139   -0.0084
  100.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0009   -0.0135   -0.0045
  100.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0040   -0.0128   -0.0011
  100.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0065   -0.0118    0.0018
  100.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0084   -0.0107    0.0041
  100.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0098   -0.0095    0.0060
